id,predicted
21355,4.473759684710058
22255,5.069934839696221
22261,5.1620173406409515
22267,5.2532155947711034
22273,5.358222090478229
22279,5.119294312101471
22285,5.3230966243378735
23183,5.964727847334172
23189,6.159373963584753
23195,5.97542625639769
23201,5.931992038018287
23207,5.931992038018287
23213,6.159373963584753
24112,4.171322874793594
24118,4.171322874793594
24124,4.227248481025097
24130,4.227248481025097
24136,4.227248481025097
25034,4.044845501835055
25040,4.080924507934677
25046,3.8680500497541352
25052,3.8898232909298107
25058,3.8923140459837358
25064,3.8040562852266357
25963,4.497623995070871
25969,4.459707805202147
25975,4.357531109533358
25981,4.7739273152573345
25987,4.7221700580212245
25993,4.357772782734819
26892,3.9788721636038122
26898,3.7521252710898736
26904,3.7630324882361084
26910,3.7025963373889423
26916,3.7025963373889423
26922,3.879991724046909
27821,5.539435442476993
27827,5.10615454191408
27833,5.196567173662537
27839,5.210398482234725
27845,5.253151937415225
27851,5.187865983985841
28750,5.154998483910305
28756,5.23795374116375
28762,5.172622922966713
28768,5.019862859803763
28774,5.074224645615976
28780,5.144464023187352
29679,3.637566640429092
29685,3.637566640429092
29691,3.454838049560425
29697,3.454838049560425
29703,3.454838049560425
30601,4.949763641330472
30607,5.019793783401221
30613,4.738764160165974
30619,4.850989010343891
30625,4.568064398598031
30631,4.731080722837568
31531,11.627229925393635
31537,11.710538288115918
31543,11.503814023354083
31549,11.38725316991538
31555,11.341941406454183
31561,11.695508228799593
32256,6.637257789896905
32262,6.317763549673352
32268,6.48384180606119
32274,6.691354468701271
32280,6.7420531052257475
32286,6.77663016712503
33121,6.958787412615748
33127,6.575591300191512
33133,6.755952843377449
33139,6.692586510919089
33145,6.715677781467216
33151,6.580403269922304
33852,7.231779011919853
33858,6.971632846644095
33864,7.191613311028506
33870,7.514818301241487
33876,6.9819586439337495
33882,7.140035995808052
34506,12.577216362475006
34512,12.714432660948436
34518,11.614559471009175
34524,11.598967967078032
34530,11.398669223435691
34536,11.528468505111364
35181,9.6505980892679
35187,9.579062926263989
35193,8.934881456591379
35199,9.057283239545328
35205,8.722318916451059
35211,8.794562822648667
35512,4.021984294751229
35518,4.107401185134063
35524,4.058287297389663
35530,4.090524845228914
35536,4.016931571829532
35542,3.992122352470421
909,7.881914650658233
915,7.893629958496808
921,7.933031927548376
927,8.054352094182908
933,7.920828975272547
939,7.745342585859296
1838,10.467717694789835
1844,10.571768686657173
1850,10.48888320100805
1856,10.841411637873843
1862,10.76607477429728
1868,10.474244238264722
2767,11.97254698192482
2773,11.96097314536684
2779,12.028138685606356
2785,11.749473774945015
2791,11.421373139030838
2797,11.6559618601388
3697,15.553820000514865
3703,16.071847297399675
3709,15.25061806712124
3715,15.504497158728693
3721,15.244479465410055
3727,15.538240785594278
4626,10.911074636007648
4632,11.145384517097396
4638,10.973313719050912
4644,11.14387290286798
4650,10.803083800164838
4656,10.449238804480899
5551,5.607037243079338
5557,5.672667488792152
5563,5.513946096784506
5569,5.685561994236255
5575,5.656222989442252
5581,5.489168265899628
6480,7.0391392849964225
6486,6.8879314288387326
6492,6.904815033736058
6498,7.185962414130258
6504,7.028402627997017
6510,6.922653448665977
7408,14.265293919503472
7414,14.567850943553726
7420,14.175826456527567
7426,13.553226286048458
7432,14.306593686881184
7438,14.176893951842723
8338,4.820459239688959
8344,4.820459239688959
8350,4.760969811470315
8356,4.760969811470315
8362,4.760969811470315
9260,5.458139523643938
9266,5.667282549588497
9272,5.557854278795051
9278,5.612758838437715
9284,5.678685779021011
9290,5.501185843325365
10190,4.810018426005272
10196,4.810018426005272
10202,4.767310525760741
10208,4.767310525760741
10214,4.767310525760741
11113,7.284539441800341
11119,6.999239203042372
11125,7.125320860086475
11131,7.199944160017204
11137,6.872623632177085
11143,7.2306446030657066
12040,13.511145930693642
12046,13.675853823131854
12052,13.474953701495368
12058,13.59444242243768
12064,13.234800425843497
12070,13.645874859497168
12969,9.855355639776443
12975,10.103194243753325
12981,9.787758300601514
12987,10.060868194419246
12993,9.94868300154179
12999,9.766446761984131
13898,10.463478807895687
13904,10.949034681233558
13910,10.560272492010583
13916,10.587191682007186
13922,10.524323271173685
13928,10.813853086610829
14827,6.995448530034958
14833,7.279307336580007
14839,6.956670025833324
14845,7.009135559584274
14851,7.3010668258913105
14857,6.853698858899359
15756,14.114891558481814
15762,15.042773983378153
15768,14.044983621040421
15774,14.479322023015413
15780,14.254292456112744
15786,14.283504329823591
16686,13.084589555848899
16692,13.192849832729637
16698,13.190045223237831
16704,13.247219683222616
16710,13.345052241423575
16716,13.154949104228338
17616,12.971558905414433
17622,12.724033777826945
17628,12.780986220540806
17634,12.820250902881767
17640,12.976317955125428
17646,12.905068564254051
18545,12.933446213295118
18551,12.727455499107302
18557,12.824235458427916
18563,12.968784534888718
18569,12.83222989377529
18575,12.83222989377529
19474,8.481122225278984
19480,8.608252947158132
19486,8.469735172592436
19492,8.482046384863406
19498,8.359190792056166
19504,8.61851091767277
20403,13.814486121779566
20409,13.842266381652307
20415,13.739834237646596
20421,14.023938928706963
20427,13.756435983730515
20433,14.222029041073135
21332,8.701423638235282
21338,8.701423638235282
21344,8.71273206996602
21350,8.71273206996602
21356,8.71273206996602
22256,8.024767278283042
22262,7.87965045982782
22268,7.672531931159019
22274,7.971937810933634
22280,7.8884213869753035
22286,7.923893369911957
23184,8.02145234672007
23190,8.18020640595887
23196,8.108273372495407
23202,8.172767869636834
23208,7.953542199964295
23214,8.14329948574018
24113,5.893600207184975
24119,5.893600207184975
24125,5.914442041725723
24131,5.914442041725723
24137,5.914442041725723
25035,4.549981672769908
25041,4.119006425122183
25047,4.560112269051923
25053,4.289963451439656
25059,4.3793697553903295
25065,4.546478569054017
25964,6.3049533497456025
25970,6.597316813208662
25976,6.344242636118613
25982,6.582495937500504
25988,6.576110103752725
25994,6.4675877386098195
26893,5.717338386777542
26899,5.874394369192175
26905,5.702783688773639
26911,5.964059980219588
26917,5.823019950831252
26923,5.9676015092049886
27822,6.002704534203919
27828,5.845599455000267
27834,5.919120305209164
27840,6.15353891164318
27846,6.089546435633616
27852,6.039497554327343
28751,6.900321796292063
28757,7.125779674126065
28763,7.035944003339914
28769,7.296186232741715
28775,7.19610080664354
28781,7.100207078318803
29680,4.519513656527522
29686,4.519513656527522
29692,4.444188990647037
29698,4.444188990647037
29704,4.444188990647037
30602,6.900099377765748
30608,7.392060941165933
30614,6.887090615627635
30620,7.087155027916729
30626,7.010635565840677
30632,7.085670302405343
31532,19.773805565372193
31538,20.130071364937645
31544,19.120003007973576
31550,19.733150538858865
31556,19.733150538858865
31562,19.85317850772238
32257,11.144578978221844
32263,11.14916575555063
32269,10.86805197000384
32275,11.24107922341141
32281,11.126612721354777
32287,11.049803544825801
33122,14.083375847730652
33128,14.112029789358765
33134,13.736835249254556
33140,13.836268138764938
33146,13.727392116657027
33152,13.599942441329947
33853,17.37818408424127
33859,17.293466905822232
33865,16.375714090245275
33871,16.864866842780945
33877,16.68392376539985
33883,16.82437275508252
34507,15.546726810493839
34513,15.473637701431562
34519,14.391022404546732
34525,14.04665395106256
34531,14.605371788570073
34537,14.485018345277124
35182,15.32514246669741
35188,15.526759456755768
35194,14.54102570855736
35200,14.623037432527001
35206,14.903262141078832
35212,14.762813151396161
35513,7.2449724157782125
35519,7.415702010450003
35525,7.130607394834019
35531,7.081534308931411
35537,6.68895331829378
35543,7.159603325745547
910,5.100211472906806
916,4.924390400637861
922,4.988100359412236
928,4.926541058870255
934,4.9157141632845684
940,4.996055922388616
1839,7.133619917833825
1845,7.076436329694587
1851,7.213998225284193
1857,6.906247105803996
1863,6.888390736421541
1869,6.96062205056756
2768,5.919073165829533
2774,5.888148117981656
2780,5.947771008739626
2786,5.840236822700644
2792,5.989256814218045
2798,5.793954118465831
3698,7.428187234299072
3704,7.418232679797856
3710,7.435711842347322
3716,7.843860329854126
3722,7.555598411190497
3728,7.324720764991642
4627,6.321014016602719
4633,6.207137636909731
4639,6.397218185102998
4645,6.3073524227173445
4651,6.254973943977808
4657,6.183133185836509
5552,4.446358287307147
5558,4.2716555405044465
5564,4.575676429777267
5570,4.335702407163597
5576,4.4356861142064465
5582,4.383351649244962
6481,4.914195289747952
6487,4.7841874344465065
6493,4.845505127284718
6499,4.821780617355088
6505,4.861678896120934
6511,4.895692145213278
7409,7.856932881343354
7415,8.19925486547454
7421,7.822597201655896
7427,7.9210196386731635
7433,7.660962871109704
7439,7.336173749974633
8339,4.037945469559708
8345,4.037945469559708
8351,3.9158958961380774
8357,3.9158958961380774
8363,3.9158958961380774
9261,3.956169094916463
9267,3.894883417490315
9273,3.7501748930223164
9279,3.8386696495345
9285,3.8165928843196104
9291,3.8322678234821805
10191,4.577572832776282
10197,4.577572832776282
10203,4.455523259354652
10209,4.455523259354652
10215,4.455523259354652
11114,4.882108018834951
11120,4.925675078617311
11126,4.8528208550930705
11132,4.848418616017278
11138,4.819598554329323
11144,5.018663062969389
12041,6.7537184296676545
12047,6.862089482925808
12053,6.687216952557142
12059,6.704409282618378
12065,6.799595726569839
12071,6.707277292968276
12970,6.111451258802939
12976,6.267846567160134
12982,6.319055414016669
12988,6.1396179485802636
12994,6.306576382809051
13000,6.231542799619552
13899,6.764721634587571
13905,6.743553483752365
13911,6.945861964278909
13917,7.036991649867854
13923,6.853265602817163
13929,6.972690685965743
14828,4.5777291317681055
14834,4.522054563551915
14840,4.585803403337055
14846,4.5084351026845395
14852,4.5291067097298585
14858,4.562138414278246
15757,8.823919923809413
15763,9.166510759735708
15769,8.728739748263173
15775,9.140371970671811
15781,8.909555374994518
15787,8.845024649135638
16687,7.525369928947054
16693,8.080088685983947
16699,7.850050855256536
16705,8.1004978123242
16711,8.038599907565532
16717,8.122884907565533
17617,6.833696708583896
17623,6.729454145423449
17629,6.691427195278307
17635,6.77682842837289
17641,6.837465260634234
17647,6.817499162902253
18546,7.100402841541952
18552,7.11074511165501
18558,7.0001244777098695
18564,7.17359811295531
18570,7.233563996524745
18576,7.124423442985599
19475,6.0540786189721825
19481,6.038290569399606
19487,6.103173243780898
19493,5.986635453323855
19499,5.9242151289777585
19505,6.021043947352788
20404,6.068068889318749
20410,6.3593251116746945
20416,6.1416167404301785
20422,6.171813614408973
20428,6.211420588736714
20434,6.129535202863177
21333,5.228936275005279
21339,5.228936275005279
21345,5.1969226703311024
21351,5.1969226703311024
21357,5.1969226703311024
22257,5.235078636788965
22263,5.368698919405076
22269,5.266281186444553
22275,5.41890562398956
22281,5.433731036910881
22287,5.413781933334848
23185,4.770196232953561
23191,4.895173957251335
23197,4.689590427889948
23203,4.791356306077983
23209,4.731665241223567
23215,4.698455430397316
24114,4.964835798191218
24120,4.964835798191218
24126,4.9249966430619585
24132,4.9249966430619585
24138,4.9249966430619585
25036,2.800265516587236
25042,2.8236753022428074
25048,2.74185522614285
25054,2.74185522614285
25060,2.74185522614285
25066,2.74185522614285
25965,4.007789622361507
25971,3.8627315654148187
25977,3.9010507735563618
25983,3.834674453243068
25989,3.813847580777088
25995,3.81302340474776
26894,3.6131004346729445
26900,3.457156824676218
26906,3.5992315155656893
26912,3.40196142477925
26918,3.315208068817894
26924,3.393667092507556
27823,4.044686521015185
27829,3.9312217038412087
27835,3.9621226240987473
27841,4.045943612564471
27847,3.9988737145413014
27853,4.0628461069230655
28752,5.343511397504367
28758,5.402634125409888
28764,5.275844057397381
28770,5.1731412232636
28776,5.337491391301749
28782,5.402627704932733
29681,3.7838339482842613
29687,3.7838339482842613
29693,3.6617843748626306
29699,3.6617843748626306
29705,3.6617843748626306
30603,5.014092449432805
30609,4.683046146317088
30615,4.761389045305447
30621,4.8685139750822515
30627,4.87462083120209
30633,4.8757725243805305
31533,15.199223883256982
31539,15.605070792118513
31545,14.15613006693523
31551,14.720138333419722
31557,14.435224370905724
31563,14.622001834936652
32258,6.838483064342788
32264,6.548234402184274
32270,6.5943541072412355
32276,6.637551936476723
32282,6.553113497217413
32288,6.554094159085976
33123,7.610164454309664
33129,7.568988046985687
33135,7.647371082249872
33141,7.799430114028685
33147,7.596758410134378
33153,7.94101381992403
33854,9.227626403343779
33860,9.726122021055069
33866,9.396194367374687
33872,9.904072220309827
33878,9.724086697614727
33884,9.696977051105039
34508,8.641265447177602
34514,9.121907556804075
34520,8.135338925399433
34526,8.530856451978332
34532,8.530856451978332
34538,8.606019193488628
35183,7.865796785173437
35189,7.996119473174242
35195,7.9384115839467935
35201,7.897810179496569
35207,7.879953810114114
35213,7.829426365284292
35514,4.75277481327477
35520,5.028124151147864
35526,4.776577768661447
35532,4.840247429449154
35538,4.96421133625235
35544,4.734827170546078
911,3.756342645399567
917,3.794003328847635
923,3.896057783359896
929,3.8608178972502882
935,3.939647110738857
941,3.91717518841322
1840,6.45509025970532
1846,6.479192479709447
1852,6.368715423067449
1858,6.405531253181748
1864,6.320181959951007
1870,6.4887355581054695
2769,4.981485047344914
2775,4.743026202945912
2781,4.891600607669674
2787,4.986852901127181
2793,4.821546131429861
2799,4.715283901066156
3699,5.668957255837904
3705,5.6053488081782845
3711,5.6033181174251565
3717,5.756031163122956
3723,5.624890314228588
3729,5.743280853986003
4628,5.822398855346683
4634,5.797655947504246
4640,5.504114668145846
4646,5.631754486584021
4652,5.380504852496898
4658,5.483183602014416
5553,4.04611047282467
5559,4.02942395197278
5565,4.168064327369829
5571,4.220051084575908
5577,3.9436732836395767
5583,4.008174680723946
6482,4.048130250707564
6488,3.9612366326203152
6494,3.8495053216511086
6500,3.781535741724816
6506,3.9399281083148643
6512,3.8725579532046854
7410,6.158636255251079
7416,6.209849574299281
7422,6.28048722078551
7428,6.26836943668693
7434,6.225368764612088
7440,6.429906349848845
8340,3.507438334941686
8346,3.507438334941686
8352,3.385388761520056
8358,3.385388761520056
8364,3.385388761520056
9262,3.3353388796812946
9268,3.308843536830946
9274,3.217942556200693
9280,3.202178532676451
9286,3.1642607832601075
9292,3.175638192204105
10192,4.1162478492412395
10198,4.1162478492412395
10204,3.9941982758196097
10210,3.9941982758196097
10216,3.9941982758196097
11115,4.4343657479893395
11121,4.556299214433376
11127,4.377245256115121
11133,4.368998621983617
11139,4.311878130109399
11145,4.599942940982384
12042,5.458391063156994
12048,5.380687501080708
12054,5.35248551285132
12060,5.3407952112187695
12066,5.275104558941709
12072,5.416300018632611
12971,4.828383010452412
12977,4.887573967666002
12983,4.864704278581214
12989,4.713546907314254
12995,4.697221526066993
13001,4.829492592987222
13900,5.1631350683468025
13906,5.296682910950815
13912,5.13712034152736
13918,5.27199355650493
13924,5.22274656731042
13930,5.23905881262209
14829,3.616157667165596
14835,3.72394779876708
14841,3.597252079519721
14847,3.5802429317346323
14853,3.618560603825172
14859,3.5270607416698705
15758,6.890847087700375
15764,6.944580473772188
15770,7.02243454858092
15776,7.122512963342427
15782,7.191331656003164
15788,7.097193452547952
16688,6.0061189650739575
16694,5.947577476455567
16700,6.0780757998844575
16706,5.90769095251448
16712,5.9491799587464
16718,5.783762905455019
17618,5.6351741768414
17624,5.418459906381643
17630,5.662495232156521
17636,5.564376101973315
17642,5.891527330690571
17648,5.662908512877734
18547,5.197865428199486
18553,5.211585008725893
18559,5.082140356988259
18565,5.228186214749256
18571,5.1312955729237855
18577,5.090488057031522
19476,4.4087547487742365
19482,4.305128704884475
19488,4.289014801442416
19494,4.326780362636631
19500,4.279833099508726
19506,4.3560588807661205
20405,3.828402299193098
20411,3.96001440794089
20417,3.93425303422317
20423,3.8630741531197277
20429,3.8247527823884098
20435,3.843508100818449
21334,4.38932938086117
21340,4.38932938086117
21346,4.328160680077604
21352,4.328160680077604
21358,4.328160680077604
22258,4.708917629413354
22264,4.685992245849894
22270,4.614501643709826
22276,4.765017076263836
22282,4.682474386164677
22288,4.822401631020429
23186,3.612058008629541
23192,3.431201222820478
23198,3.4566815518689404
23204,3.58290291252015
23210,3.438554451388319
23216,3.468267481567278
24115,4.876354554052444
24121,4.876354554052444
24127,4.755543790727817
24133,4.755543790727817
24139,4.755543790727817
25037,2.8688112600494198
25043,2.932954354494296
25049,2.8125863077611073
25055,2.8125863077611073
25061,2.8125863077611073
25067,2.7751389673181257
25966,3.52844288201069
25972,3.5140759032268964
25978,3.530594119959323
25984,3.518953023683935
25990,3.5869445898737835
25996,3.518395027181437
26895,3.1255507888241483
26901,3.1462463128422513
26907,3.00127017579007
26913,2.953333198449059
26919,3.1356186087134406
26925,3.0056486261746436
27824,3.843562503157025
27830,3.7477052275753846
27836,3.778621287115819
27842,3.8693238768747444
27848,3.8885703359904324
27854,3.7309642854230476
28753,4.349770498973832
28759,4.2239118646985165
28765,4.313239277903321
28771,4.377890280619027
28777,4.460737024145164
28783,4.253567811753205
29682,3.181766239891093
29688,3.181766239891093
29694,3.059716666469463
29700,3.059716666469463
29706,3.059716666469463
30604,4.170374351927867
30610,4.083710899307824
30616,4.061557312409696
30622,3.9979229754643013
30628,4.036662093835514
30634,4.1056235746838
31534,11.482879562548067
31540,11.966273488081693
31546,11.591135658638612
31552,12.01999385010092
31558,12.00827542233552
31564,12.062639172779349
32259,5.2849374913624265
32265,5.3341129630936805
32271,5.3668528504465876
32277,5.280279117833202
32283,5.376602590245006
32289,5.444089818727099
33124,6.738441245199845
33130,6.674737586350655
33136,6.600245760243744
33142,6.469920894592961
33148,6.543275494050997
33154,6.737127580013574
33855,7.795733030823065
33861,8.135130555004967
33867,7.684247052617632
33873,8.24957963287056
33879,8.24957963287056
33885,7.834884248944404
34509,7.240121211793883
34515,7.113972651887831
34521,7.080343998085205
34527,7.149815678989621
34533,7.202287247738165
34539,7.012197377215717
35184,5.545834205381182
35190,5.731459285399499
35196,5.639808700513378
35202,5.672372830546879
35208,5.741969782663892
35214,5.663726554807069
35515,3.798483159339366
35521,3.9475547013503416
35527,3.80111567818935
35533,3.848487873931093
35539,3.9044202551246303
35545,4.195714570253623
912,3.649796966892845
918,3.727045847849328
924,3.9309860252785844
930,3.72682699797694
936,3.8720956995384683
942,3.6626197995506837
1841,4.295171997776854
1847,4.264009256787975
1853,4.17943320384558
1859,3.8371925421824
1865,4.006260907623144
1871,4.146129718823851
2770,4.026988085669307
2776,4.1739578725043796
2782,4.206250407363667
2788,4.045814319365503
2794,3.9824272901500994
2800,3.9488706159847484
3700,3.935331067326739
3706,3.942585620151798
3712,3.7618023797072055
3718,3.951141094662901
3724,3.9417058630862507
3730,3.8292908376990633
4629,4.168687634917659
4635,4.032817371233241
4641,4.127636814148078
4647,3.896812554848195
4653,4.1701825942249755
4659,4.127636814148078
5554,3.840466248472108
5560,3.863294405439116
5566,3.539523367294176
5572,3.4644135234153772
5578,3.654795859628581
5584,3.502076026851195
6483,3.7240286309506865
6489,3.431131494112585
6495,3.7305493947487673
6501,3.6193070114949615
6507,3.555040397910536
6513,3.418074730811617
7411,6.294469082881536
7417,6.338598516917144
7423,6.298955604279308
7429,6.33331573801396
7435,6.417309146176779
7441,6.190878266735866
8341,3.376716403641994
8347,3.376716403641994
8353,3.1972097055119018
8359,3.1972097055119018
8365,3.1972097055119018
9263,3.320055436863065
9269,3.2111909526467404
9275,3.2052887262542877
9281,3.1408427920378985
9287,3.066782188262968
9293,3.1408427920378985
10193,3.9855259179415468
10199,3.9855259179415468
10205,3.806019219811453
10211,3.806019219811453
10217,3.806019219811453
11116,4.120734480877816
11122,3.9201615770262572
11128,3.8035129223964685
11134,3.784013222199768
11140,4.004583522622578
11146,3.8998010829038905
12043,4.796544378149959
12049,4.874165511194345
12055,4.861857898695783
12061,4.874991770970259
12067,4.706400464156809
12073,4.781379503078539
12972,3.682515605403811
12978,3.907304069073869
12984,3.736095988771054
12990,3.786291479224422
12996,3.8315463435604378
13002,3.8795216210511594
13901,3.9916614393182694
13907,3.9738234124140677
13913,3.868980476032163
13919,3.9565321623268512
13925,4.039852955453666
13931,3.9784763643971557
14830,3.39283497692939
14836,3.1530248032368724
14842,3.1998709540746026
14848,3.4218629785331856
14854,3.1898671980837956
14860,3.184447370249038
15759,5.98906770582086
15765,6.091509661266911
15771,6.039968021508897
15777,6.201202147037751
15783,6.181580251501264
15789,6.018228656397098
16689,5.4612685806212555
16695,5.733671520545958
16701,5.758493397712683
16707,5.8366223610384
16713,5.798137095050985
16719,5.798137095050985
17619,4.2180569409928905
17625,4.173167197055869
17631,3.9553019039423014
17637,4.071686709194793
17643,4.119661986685514
17649,4.2015432132756745
18548,5.587638686016043
18554,5.5964503937823
18560,5.589366647669406
18566,5.61183542612458
18572,5.697123489372266
18578,5.621374755529481
19477,4.960307857402244
19483,4.920078741568672
19489,4.968930041630926
19495,5.089324898723626
19501,4.682013384278304
19507,4.665222948744882
20406,4.064604963796588
20412,3.922783674524213
20418,3.947077045326774
20424,3.947077045326774
20430,3.9036740890862265
20436,4.139589147764701
21335,4.349292075881742
21341,4.349292075881742
21347,4.3543290106863175
21353,4.3543290106863175
21359,4.3543290106863175
22259,4.8263826253304485
22265,4.977921836221205
22271,4.784249553467042
22277,4.800635983114666
22283,4.813215316760519
22289,4.890489411276412
23187,4.215184130596512
23193,4.443035269185847
23199,4.380930757477956
23205,4.260396843698921
23211,4.3528952349302985
23217,4.362542293705271
24116,4.907740030555021
24122,4.907740030555021
24128,4.770147739256281
24134,4.770147739256281
24140,4.770147739256281
25038,2.9070858504635666
25044,2.9198151050658137
25050,2.9882756216299615
25056,2.9774661789534886
25062,2.9694328527443385
25068,2.8656562813868454
25967,4.6717860813909375
25973,4.414083383297592
25979,4.539069542743124
25985,4.468083482626375
25991,4.423722131548842
25997,4.604898895586173
26896,4.149317034003561
26902,4.0444511262301654
26908,3.95803849034826
26914,4.194383113144303
26920,4.032006520243448
26926,3.860221373651478
27825,3.941147783811489
27831,3.8503369203692017
27837,3.788537686714924
27843,3.7939634734859724
27849,3.7648076043906897
27855,3.80368546560836
28754,3.971124400298968
28760,3.928913293000707
28766,3.7022048366982396
28772,3.811907595364079
28778,3.80825113755502
28784,3.793908584595696
29683,3.2588500144938286
29689,3.2588500144938286
29695,3.079343316363737
29701,3.079343316363737
29707,3.079343316363737
30605,4.055335265175834
30611,4.127507476990711
30617,3.8577065212902504
30623,3.8896102511035524
30629,3.8916309562489375
30635,3.7861583990609624
31535,5.667849175606007
31541,5.678872600196581
31547,5.64735075688692
31553,5.844924428068277
31559,5.662570979281854
31565,5.824909651800009
32260,5.972193915778234
32266,5.919297604077386
32272,5.924524181108494
32278,5.931530668383399
32284,6.05915656596377
32290,5.899323619035445
33125,4.1252746119636825
33131,4.277617995560723
33137,3.9830976703314027
33143,3.9721826220820082
33149,4.142937688126004
33155,4.0216619130423545
33856,6.923614213904338
33862,6.920932029002613
33868,6.834093200984098
33874,6.788595464272257
33880,6.824054375608718
33886,6.784350546962653
34510,7.270965687644936
34516,7.121898041040614
34522,7.399824020526761
34528,7.296120860348022
34534,7.068549853654806
34540,7.209097508772388
35185,5.286682007729114
35191,5.4024718161322385
35197,5.325596105488881
35203,5.4514454948438695
35209,5.452380607582629
35215,5.645899660274671
35516,3.793260119832531
35522,3.7548400250067857
35528,3.608165261887128
35534,3.6333030124799492
35540,3.645241629103136
35546,3.6887103400838672
913,4.131556535237993
919,4.403193387927366
925,4.310925513992515
931,4.572327475920258
937,4.366864585614618
943,4.592128331777437
1842,4.663973248180863
1848,4.689246993373039
1854,4.567474894069033
1860,4.730238883222464
1866,4.807211792240229
1872,5.075632410501118
2771,4.645961530167054
2777,4.379018619945358
2783,4.369452683282909
2789,4.270687327800844
2795,4.330945154999447
2801,4.519271977833295
3701,4.74056103607854
3707,4.6395290863266885
3713,4.8744265423625395
3719,4.9839543475387975
3725,4.769347866883475
3731,4.786477980219197
4630,4.839256615804339
4636,4.6938286307040755
4642,4.6870808985124635
4648,5.153015681779745
4654,4.9620649900778115
4660,5.10604277276198
5555,4.0385663809554515
5561,3.9922749476893973
5567,3.6461103689348913
5573,3.89607044035532
5579,3.9373018952780656
6484,3.11660369994971
6490,3.2292750743870604
6496,2.8051884041466324
6502,2.8051884041466324
6508,2.8765601795483016
7412,5.973460218536599
7418,6.236875620422566
7424,6.346432217554034
7430,6.328131252250855
7436,6.328131252250855
7442,6.328131252250855
8342,3.44649250664271
8348,3.44649250664271
8354,3.106470335077751
8360,3.106470335077751
8366,3.106470335077751
9264,3.6907431772344332
9270,3.6337134027548403
9276,3.659518067809909
9282,3.6637210002875853
9288,3.6428632906515004
9294,3.665543817230138
10194,3.8584703445422996
10200,3.8584703445422996
10206,3.5647503871222788
10212,3.5647503871222788
10218,3.5647503871222788
11117,5.518259473725191
11123,5.347125973772906
11129,5.15309683841983
11135,5.312175717875247
11141,5.2548639501138625
11147,5.253654891957667
12044,4.749634887527291
12050,4.709073823296158
12056,4.672041630047264
12062,4.720306094481661
12068,4.742226948337306
12074,4.631662471823153
12973,3.9164605943845996
12979,3.954400835656374
12985,3.7557775611865583
